Expired,crwdns145018:0crwdne145018:0,
Failed,crwdns145050:0crwdne145050:0,
Fax,crwdns145068:0crwdne145068:0,
Feedback,crwdns117096:0crwdne117096:0,
Field,crwdns117120:0crwdne117120:0,
Field Name,crwdns145078:0crwdne145078:0,
Fieldname,crwdns117172:0crwdne117172:0,
Fields,crwdns117206:0crwdne117206:0,
Fieldtype,crwdns145094:0crwdne145094:0,
Filters,crwdns145122:0crwdne145122:0,
First Name,crwdns117366:0crwdne117366:0,
Frappe Support,crwdns117604:0crwdne117604:0,
Frequency,crwdns117608:0crwdne117608:0,
Friday,crwdns145236:0crwdne145236:0,
From,crwdns117630:0crwdne117630:0,
From Date,crwdns117636:0crwdne117636:0,
Full Name,crwdns117652:0crwdne117652:0,
Gender,crwdns117692:0crwdne117692:0,
General,crwdns117700:0crwdne117700:0,
Get Items,crwdns117728:0crwdne117728:0,
Goal,crwdns117786:0crwdne117786:0,
Green,crwdns145304:0crwdne145304:0,
Half Yearly,crwdns145332:0crwdne145332:0,
Half-yearly,crwdns117952:0crwdne117952:0,
Heatmap,crwdns145354:0crwdne145354:0,
Help,crwdns118008:0crwdne118008:0,
Help Article,crwdns118014:0crwdne118014:0,
High,crwdns118132:0crwdne118132:0,
Hourly,crwdns145408:0crwdne145408:0,
ID,crwdns118172:0crwdne118172:0,
IP Address,crwdns145424:0crwdne145424:0,
Image,crwdns145494:0crwdne145494:0,
Image View,crwdns148400:0crwdne148400:0,
Import File,crwdns145508:0crwdne145508:0,
Import File Errors and Warnings,crwdns145510:0crwdne145510:0,
Import Log,crwdns145512:0crwdne145512:0,
Import Log Preview,crwdns145514:0crwdne145514:0,
Import Preview,crwdns145516:0crwdne145516:0,
Import Type,crwdns145518:0crwdne145518:0,
Import Warnings,crwdns145520:0crwdne145520:0,
Import from Google Sheets,crwdns145522:0crwdne145522:0,
In Minutes,crwdns154343:0crwdne154343:0,
In Progress,crwdns118458:0crwdne118458:0,
Inactive,crwdns118474:0crwdne118474:0,
Indicator Color,crwdns145566:0crwdne145566:0,
Insert New Records,crwdns145574:0crwdne145574:0,
Instructions,crwdns145578:0crwdne145578:0,
Introduction,crwdns145592:0crwdne145592:0,
Is Active,crwdns145606:0crwdne145606:0,
Is Default,crwdns118796:0crwdne118796:0,
Is Standard,crwdns145654:0crwdne145654:0,
Is System Generated,crwdns145656:0crwdne145656:0,
Key,crwdns145700:0crwdne145700:0,
Keyboard Shortcuts,crwdns118988:0crwdne118988:0,
Label,crwdns119056:0crwdne119056:0,
Landscape,crwdns119106:0crwdne119106:0,
Language,crwdns119108:0crwdne119108:0,
Last Name,crwdns119140:0crwdne119140:0,
Left,crwdns145794:0crwdne145794:0,
Letter Head,crwdns119236:0crwdne119236:0,
Level,crwdns119252:0crwdne119252:0,
Likes,crwdns145832:0crwdne145832:0,
Link,crwdns145840:0crwdne145840:0,
Linked Documents,crwdns145872:0crwdne145872:0,
Links,crwdns119378:0crwdne119378:0,
Location,crwdns145890:0crwdne145890:0,
Log out,crwdns119460:0crwdne119460:0,
Low,crwdns119548:0crwdne119548:0,
Maintenance Manager,crwdns119562:0crwdne119562:0,
Maintenance User,crwdns119564:0crwdne119564:0,
Mandatory,crwdns145940:0crwdne145940:0,
Mandatory Depends On,crwdns145942:0crwdne145942:0,
Medium,crwdns119704:0crwdne119704:0,
Message,crwdns119728:0crwdne119728:0,
Message Examples,crwdns146004:0crwdne146004:0,
Middle Name,crwdns146028:0crwdne146028:0,
Mobile,crwdns119856:0crwdne119856:0,
Mobile No,crwdns119858:0crwdne119858:0,
Monday,crwdns146048:0crwdne146048:0,
Month,crwdns119966:0crwdne119966:0,
Monthly,crwdns119968:0crwdne119968:0,
More Information,crwdns146056:0crwdne146056:0,
My Profile,crwdns120052:0crwdne120052:0,
My Settings,crwdns120054:0crwdne120054:0,
Name,crwdns120062:0crwdne120062:0,
Naming Series,crwdns146094:0crwdne146094:0,
No,crwdns120264:0crwdne120264:0,
None,crwdns146140:0crwdne146140:0,
Note,crwdns120524:0crwdne120524:0,
Off,crwdns146208:0crwdne146208:0,
On Hold,crwdns146222:0crwdne146222:0,
Open,crwdns120780:0crwdne120780:0,
Operation,crwdns146258:0crwdne146258:0,
Options,crwdns120848:0crwdne120848:0,
Orange,crwdns146266:0crwdne146266:0,
Orientation,crwdns120888:0crwdne120888:0,
Other,crwdns146274:0crwdne146274:0,
Overview,crwdns120918:0crwdne120918:0,
Page Break,crwdns146310:0crwdne146310:0,
Parameter,crwdns146328:0crwdne146328:0,
Parent,crwdns121028:0crwdne121028:0,
Partial Success,crwdns146344:0crwdne146344:0,
Path,crwdns121132:0crwdne121132:0,
Pending,crwdns146366:0crwdne146366:0,
Percentage,crwdns146378:0crwdne146378:0,
Phone,crwdns146396:0crwdne146396:0,
Portal,crwdns121484:0crwdne121484:0,
Portrait,crwdns121494:0crwdne121494:0,
Preview,crwdns121550:0crwdne121550:0,
Primary Address,crwdns121588:0crwdne121588:0,
Primary Contact,crwdns121592:0crwdne121592:0,
Print Format,crwdns121610:0crwdne121610:0,
Print Heading,crwdns121644:0crwdne121644:0,
Print Language,crwdns121660:0crwdne121660:0,
Print Settings,crwdns121666:0crwdne121666:0,
Priority,crwdns121706:0crwdne121706:0,
Profile,crwdns146490:0crwdne146490:0,
Progress,crwdns121738:0crwdne121738:0,
Project,crwdns121740:0crwdne121740:0,
Provider,crwdns146498:0crwdne146498:0,
Purchase Manager,crwdns121814:0crwdne121814:0,
Purchase Master Manager,crwdns121816:0crwdne121816:0,
Purchase User,crwdns121818:0crwdne121818:0,
Purple,crwdns146518:0crwdne146518:0,
Quarterly,crwdns121844:0crwdne121844:0,
Query Options,crwdns146530:0crwdne146530:0,
Queued,crwdns121882:0crwdne121882:0,
Random,crwdns146558:0crwdne146558:0,
Range,crwdns121928:0crwdne121928:0,
Rating,crwdns146566:0crwdne146566:0,
Read Only,crwdns121984:0crwdne121984:0,
Received,crwdns146588:0crwdne146588:0,
Recipient,crwdns146596:0crwdne146596:0,
Recipients,crwdns146600:0crwdne146600:0,
Red,crwdns146606:0crwdne146606:0,
Reference,crwdns122090:0crwdne122090:0,
Reference Date,crwdns146624:0crwdne146624:0,
Reference Doctype,crwdns122118:0crwdne122118:0,
Reference Document,crwdns122122:0crwdne122122:0,
Reference Document Name,crwdns146632:0crwdne146632:0,
Reference Document Type,crwdns146634:0crwdne146634:0,
Reference Name,crwdns122182:0crwdne122182:0,
Reference Type,crwdns146640:0crwdne146640:0,
Refresh Google Sheet,crwdns146644:0crwdne146644:0,
Rejected,crwdns146648:0crwdne146648:0,
Reload,crwdns122270:0crwdne122270:0,
Replied,crwdns146688:0crwdne146688:0,
Report,crwdns122352:0crwdne122352:0,
Report Filters,crwdns146692:0crwdne146692:0,
Report Type,crwdns146700:0crwdne146700:0,
Reports,crwdns122454:0crwdne122454:0,
Review,crwdns146756:0crwdne146756:0,
Reviews,crwdns122614:0crwdne122614:0,
Route,crwdns146788:0crwdne146788:0,
Sales Manager,crwdns122874:0crwdne122874:0,
Sales Master Manager,crwdns122876:0crwdne122876:0,
Sales User,crwdns122878:0crwdne122878:0,
Salutation,crwdns122882:0crwdne122882:0,
Saturday,crwdns146840:0crwdne146840:0,
Schedule,crwdns122940:0crwdne122940:0,
Scheduled,crwdns122950:0crwdne122950:0,
Select DocType,crwdns123146:0crwdne123146:0,
Sender,crwdns146978:0crwdne146978:0,
Sender Name,crwdns146984:0crwdne146984:0,
Sent,crwdns123366:0crwdne123366:0,
Sequence Id,crwdns146998:0crwdne146998:0,
Session Defaults,crwdns123422:0crwdne123422:0,
Settings,crwdns123504:0crwdne123504:0,
Setup,crwdns123522:0crwdne123522:0,
Shipping Address,crwdns123570:0crwdne123570:0,
Short Name,crwdns147044:0crwdne147044:0,
Skipped,crwdns147130:0crwdne147130:0,
Slideshow,crwdns147138:0crwdne147138:0,
Source,crwdns123858:0crwdne123858:0,
Source Name,crwdns147168:0crwdne147168:0,
Spacer,crwdns123870:0crwdne123870:0,
Start Date,crwdns123934:0crwdne123934:0,
Start Time,crwdns147182:0crwdne147182:0,
State/Province,crwdns147194:0crwdne147194:0,
Status,crwdns123998:0crwdne123998:0,
Stop,crwdns124056:0crwdne124056:0,
Stopped,crwdns147208:0crwdne147208:0,
Subject,crwdns124088:0crwdne124088:0,
Submit After Import,crwdns147238:0crwdne147238:0,
Submitted,crwdns124158:0crwdne124158:0,
Subtitle,crwdns147246:0crwdne147246:0,
Success,crwdns124178:0crwdne124178:0,
Summary,crwdns124238:0crwdne124238:0,
Sunday,crwdns147262:0crwdne147262:0,
System Manager,crwdns124296:0crwdne124296:0,
Target,crwdns147308:0crwdne147308:0,
Task,crwdns124370:0crwdne124370:0,
Template,crwdns147316:0crwdne147316:0,
Template Options,crwdns147320:0crwdne147320:0,
Template Warnings,crwdns147322:0crwdne147322:0,
Thursday,crwdns147394:0crwdne147394:0,
Time,crwdns124730:0crwdne124730:0,
Timeline,crwdns147418:0crwdne147418:0,
Title,crwdns124810:0crwdne124810:0,
To,crwdns124864:0crwdne124864:0,
To Date,crwdns124870:0crwdne124870:0,
Toggle Full Width,crwdns124932:0crwdne124932:0,
Toggle Theme,crwdns124940:0crwdne124940:0,
Tools,crwdns124964:0crwdne124964:0,
Total,crwdns124990:0crwdne124990:0,
Totals,crwdns125006:0crwdne125006:0,
Tuesday,crwdns147538:0crwdne147538:0,
Type,crwdns125110:0crwdne125110:0,
URL,crwdns147556:0crwdne147556:0,
Unsubscribed,crwdns125260:0crwdne125260:0,
Update Existing Records,crwdns147580:0crwdne147580:0,
User,crwdns125394:0crwdne125394:0,
User Details,crwdns147644:0crwdne147644:0,
User ID,crwdns147652:0crwdne147652:0,
Users,crwdns125588:0crwdne125588:0,
Validity,crwdns147690:0crwdne147690:0,
Value,crwdns125614:0crwdne125614:0,
Version,crwdns125688:0crwdne125688:0,
View Website,crwdns125722:0crwdne125722:0,
Views,crwdns125738:0crwdne125738:0,
Warehouse,crwdns147730:0crwdne147730:0,
Website,crwdns125856:0crwdne125856:0,
Website Manager,crwdns125862:0crwdne125862:0,
Wednesday,crwdns147764:0crwdne147764:0,
Week,crwdns125924:0crwdne125924:0,
Weekly,crwdns125928:0crwdne125928:0,
Welcome email sent,crwdns125968:0crwdne125968:0,
Year,crwdns147822:0crwdne147822:0,
Yearly,crwdns126138:0crwdne126138:0,
Yellow,crwdns147824:0crwdne147824:0,
Yes,crwdns126158:0crwdne126158:0,
old_parent,crwdns148090:0crwdne148090:0,
